FacultyId,DeptId,Year
575,620,2020
575,533,2018
575,640,2016
575,223,2012
576,24,2008
576,728,2017
576,118,2019
576,315,2019
577,89,2020
578,816,2019
578,503,1995
578,13,2004
578,277,2020
578,272,1998
578,698,2020
579,253,2016
580,146,2013
580,240,2013
580,458,2015
580,623,2014
580,345,2009
581,829,2010
581,43,1997
581,206,2016
581,343,1998
582,330,2011
582,323,2012
582,320,2008
582,125,2010
582,70,2003
583,7,2012
583,76,2006
584,685,1995
584,559,2001
584,555,2006
584,161,2003
585,584,2007
585,67,2014
585,552,2002
585,87,1998
585,175,2015
586,236,2005
586,240,2018
586,420,2007
586,6,2004
586,121,2001
587,698,2015
587,777,2020
587,447,2015
587,828,2020
588,828,2015
589,379,2012
589,31,2012
589,442,2010
589,204,2014
589,117,2013
590,382,2019
590,708,2019
590,153,2018
590,72,2015
591,723,2017
591,19,2019
592,541,2001
592,776,2019
592,215,1995
592,236,2011
593,339,2002
593,13,2003
593,834,2010
593,653,2016
593,235,2011
593,590,2014
594,814,2011
594,763,2005
594,533,1994
594,179,2003
594,124,2018
594,445,2010
595,381,2020
596,629,2014
596,411,2013
596,590,1998
596,429,2005
596,571,2004
596,376,1995
597,795,2019
597,551,2017
597,566,2020
598,61,1993
598,257,2007
598,466,1999
598,834,2010
598,211,1997
599,68,2004
599,223,2014
599,823,2013
599,830,2002
599,190,2013
600,721,2007
600,674,2020
600,39,2016
600,55,2007
600,638,2013
600,164,2011
601,440,2013
602,655,2012
603,325,2015
603,20,2019
604,353,2010
604,498,2016
604,284,2007
605,791,2009
605,718,2004
606,399,2013
606,219,2009
606,232,2015
607,699,2016
607,105,2020
607,373,2014
607,329,1999
608,553,2020
608,760,2010
608,791,2020
608,153,2016
609,147,2011
609,13,2006
610,698,2013
611,622,2017
611,610,2020
611,272,2019
612,786,2004
612,590,2006
612,273,2012
612,86,2005
612,650,2008
612,496,2009
613,504,2012
613,38,2011
614,826,2019
615,655,2019
615,825,2020
615,282,2020
615,661,2020
615,506,2019
616,715,2016
616,768,2011
616,617,2004
616,337,2009
616,252,2018
617,345,2009
618,447,2010
618,727,2017
618,600,2016
618,151,2017
619,738,2003
619,709,2004
619,543,2009
620,565,2019
620,531,2016
621,190,2006
621,599,2013
621,732,2009
621,594,1997
621,455,2010
621,745,2003
622,94,2019
622,774,2017
622,523,2016
623,218,2002
623,366,2014
623,285,2015
623,803,1994
623,555,2000
624,15,2017
624,321,1992
624,302,2018
624,460,2015
624,81,1993
625,282,1999
626,786,2009
626,181,2000
626,347,2016
627,273,2008
627,476,2015
627,155,2008
627,82,2006
627,595,2014
628,434,2015
628,170,2018
628,638,2019
628,366,2015
628,820,2017
628,611,2020
629,822,2019
630,773,2005
630,316,2011
630,120,2002
630,22,2013
630,332,2015
631,171,2020
631,347,2017
631,685,2012
632,566,2012
632,521,2018
632,316,2002
633,440,2020
633,816,2020
633,217,2020
634,17,2017
634,418,2018
634,790,2017
634,520,2020
634,76,2017
634,519,2018
635,287,2013
635,73,2001
635,781,2009
635,244,2012
636,381,2009
636,392,2019
636,443,1994
636,90,2007
636,242,2009
637,380,2004
637,133,2004
637,272,2005
637,747,2018
637,15,2002
637,511,2017
638,397,2018
638,577,2020
638,351,2017
639,415,2019
639,524,2020
639,509,2017
640,447,2015
640,203,2015
640,382,2017
640,442,2019
640,51,2020
640,144,2014
641,387,2010
642,262,2003
642,452,2009
642,337,2003
642,478,2015
642,522,2010
643,692,2019
643,271,2009
644,225,2016
644,516,2017
644,835,2016
644,495,2016
644,60,2014
644,291,2014
645,317,2020
646,519,2020
646,455,2016
646,328,2011
647,460,2014
647,699,2020
648,491,2003
648,741,2012
648,517,2020
648,201,2003
648,726,2007
649,242,2015
649,323,2012
650,430,2015
650,366,2010
650,246,2016
650,98,2020
650,555,2009
651,618,2012
651,333,2010
651,214,2018
651,601,2007
651,597,2019
651,304,2005
652,478,2019
652,502,2019
653,775,2019
653,662,2019
653,714,2020
653,656,2020
653,442,2019
653,454,2019
654,725,2018
654,376,2019
655,667,2020
655,568,2020
655,301,2020
655,259,2020
656,132,2002
656,625,2006
657,760,2014
657,633,2016
657,566,2018
657,241,2012
658,322,2010
659,574,2010
659,233,2005
660,670,2007
660,239,2000
660,408,2015
660,705,1993
660,368,2006
660,662,2020
661,195,1998
661,39,2010
661,196,2000
662,705,2009
662,675,2012
662,395,2018
663,818,2007
664,72,2014
664,412,1993
665,450,2020
665,509,2020
665,246,2003
665,307,2014
665,49,2000
666,676,2017
666,46,2005
666,196,2012
666,669,2015
667,586,2014
667,222,2009
667,189,2015
667,43,2016
668,474,2020
669,118,2020
669,535,2017
669,425,2018
669,419,2011
670,291,2020
670,685,2019
670,444,2019
670,617,2020
670,240,2019
671,392,2007
671,135,2013
672,760,2011
672,675,2013
672,231,2020
672,801,2009
673,811,2010
673,415,2006
673,177,2008
673,667,2006
673,127,2018
674,382,2019
674,435,2019
674,333,2020
674,708,2020
674,86,2020
675,57,2011
675,400,2009
676,246,2017
676,368,2017
676,209,2017
676,273,2013
677,209,2017
678,640,2012
678,457,2016
678,358,2011
678,510,1998
679,670,2014
679,516,2011
679,808,2013
679,379,2012
679,802,2018
679,24,2008
680,567,2010
680,62,2019
680,292,2017
680,739,2015
680,497,2006
681,267,2013
682,110,2004
682,754,2008
682,496,2011
682,80,2006
682,294,2005
683,112,2013
683,682,2018
684,761,2011
684,592,2009
684,73,2017
685,639,2019
685,69,2017
686,155,2002
686,33,2008
687,221,2016
687,131,2018
687,512,2018
687,183,2020
688,433,2016
688,702,2016
688,173,2010
688,493,2015
688,785,2017
688,152,2012
689,538,2015
689,27,2020
689,496,2019
690,174,2013
690,208,2018
690,753,2011
690,768,2020
690,311,2015
691,705,2016
691,470,2019
691,660,2016
691,319,2018
691,732,2015
691,200,2010
692,567,2017
692,229,2017
692,536,2018
693,396,2013
693,756,1999
694,672,2017
694,625,2020
694,601,2017
694,774,2009
694,126,2016
694,465,2014
695,211,2005
696,521,2013
696,571,2017
696,52,2014
697,640,2002
697,509,2007
698,351,2003
698,635,2006
698,36,1999
698,171,2006
698,633,2019
698,723,1999
699,177,2015
699,770,2015
699,275,2016
700,464,2011
700,754,2020
701,815,2020
701,212,2019
701,533,2015
701,51,2012
701,649,2016
701,40,2015
702,512,2019
702,739,2002
702,186,2010
702,685,2010
703,198,2011
703,562,2019
703,435,2018
703,632,2014
703,459,2015
703,542,2019
704,589,2019
704,447,2016
705,275,2013
705,578,2020
705,256,2019
706,775,1996
707,625,2017
707,106,2018
708,197,2017
708,420,2015
708,194,2020
708,618,2016
708,124,2020
708,578,2017
709,678,2003
710,699,2002
710,224,2007
710,351,2004
710,38,2006
711,480,2020
711,124,2020
711,797,2020
711,163,2019
712,725,2017
712,295,2001
712,804,1990
712,160,2017
712,127,2012
713,427,2002
713,746,2006
713,121,2006
714,335,2015
714,707,2010
714,101,2002
715,760,2001
715,331,1999
715,730,2008
715,303,2010
716,705,2002
716,623,2019
716,803,2016
716,631,1997
716,807,2014
717,631,2003
717,830,2010
717,818,2016
717,320,2011
717,692,2001
717,345,2009
718,335,2010
718,361,2007
718,458,2011
719,15,2019
719,324,2020
719,779,2017
719,761,2015
719,28,2020
719,616,2015
720,52,2005
720,757,2016
720,433,2006
721,388,2017
721,288,2005
721,251,1993
722,105,2011
722,39,2016
722,87,2020
722,794,2012
722,11,2018
722,260,2013
723,596,2013
723,37,2007
723,69,2010
723,544,2008
723,315,2019
724,738,2015
724,345,2014
724,785,2018
724,686,2019
724,478,2016
724,589,2003
725,485,2016
726,163,2011
726,48,2020
727,452,2005
728,528,1999
728,545,2019
728,783,2000
728,286,1999
729,398,2019
730,259,2002
730,34,2014
730,718,2000
730,72,1994
730,422,2009
731,471,2019
731,629,2017
732,748,2011
732,601,2007
732,612,2008
732,461,2011
732,537,2019
732,713,2012
733,93,2017
734,582,2003
735,27,2007
735,112,1993
735,278,2019
735,808,2001
736,184,2018
736,767,2019
736,391,2019
736,835,2019
736,226,2016
736,764,2020
737,2,2017
737,25,2010
737,626,2013
737,661,2009
737,463,2019
737,831,2003
738,646,2010
738,244,1999
738,710,2014
738,164,2008
739,658,2017
739,267,2019
739,368,2018
739,807,2019
740,56,2004
740,272,2004
740,368,1994
740,108,2012
741,407,2009
741,835,2018
741,565,2011
741,515,2003
741,676,2006
742,475,2019
743,132,2019
743,322,2017
743,634,2015
743,681,2014
743,655,2018
743,482,2014
744,537,2008
744,554,1997
744,683,2000
744,38,2004
744,452,1999
745,41,2020
745,442,2017
745,52,2015
746,742,2020
746,507,2020
746,204,2020
746,600,2020
747,562,2020
747,276,2010
747,46,2018
747,701,2006
747,705,2010
747,433,2016
748,63,2019
748,562,2016
748,202,2016
749,728,2009
750,11,2009
751,8,1999
751,781,1993
751,365,1996
751,809,2020
752,102,2005
752,34,2012
753,473,2016
754,266,2020
754,813,2020
754,133,2020
754,681,2020
754,349,2020
754,737,2020
755,176,2017
755,126,2019
755,465,2019
755,428,2020
756,711,1993
756,15,1993
756,683,2002
756,538,1997
756,511,2006
757,679,2014
757,533,2017
757,223,2017
758,174,2019
758,80,2020
758,225,2018
758,408,2018
758,282,2018
758,774,2016
759,423,2013
760,360,2011
760,27,2013
760,674,2009
760,716,2020
760,77,2008
760,640,2019
761,135,2020
762,519,2017
762,82,2020
762,293,2020
763,526,2020
763,600,2019
763,294,1996
763,393,2010
764,546,2010
764,143,2019
764,687,2018
764,244,2014
764,662,2013
765,454,2012
765,656,2014
765,658,2019
765,483,2017
765,408,2012
765,530,2019
766,817,2019
766,717,2020
767,25,2020
767,133,2016
767,278,2015
767,543,2015
767,152,2019
768,674,2017
769,644,2019
770,668,2012
770,399,2012
770,369,2011
770,417,2016
771,748,2020
772,265,2013
772,308,2016
772,675,2020
773,568,2015
773,548,2011
773,228,2014
773,604,2016
773,733,2011
774,425,2008
774,561,2012
774,462,2016
775,800,2010
775,824,2019
775,163,1995
775,188,1995
776,694,2002
776,656,1996
777,66,2006
777,711,2018
778,173,2005
778,585,2017
778,177,2018
778,174,2012
778,587,2013
779,727,2009
779,625,2019
779,64,2017
779,819,2016
780,46,1999
780,618,2015
781,211,2017
781,150,2016
781,152,2010
781,363,2017
781,424,2012
781,471,2017
782,724,2019
782,511,2017
782,509,2020
782,44,2016
782,267,2013
783,236,2014
783,763,2012
783,495,2015
783,263,2013
783,496,2002
783,408,1994
784,364,2006
784,60,2006
785,173,2010
785,392,2018
786,252,2003
786,728,2002
786,661,2001
786,324,1997
786,376,2004
787,40,2010
787,392,2017
787,726,2006
787,709,2012
787,681,1997
787,639,2009
788,84,2011
789,375,2019
789,7,2019
790,436,2016
791,350,2002
791,783,2007
792,807,2014
792,350,2019
792,306,2009
792,520,2008
792,757,2020
792,244,2020
793,310,1999
793,203,2000
793,528,2005
794,120,2010
794,197,2008
795,553,2005
795,143,2011
795,522,2019
796,627,2017
796,670,2017
796,162,2020
796,592,2006
796,787,2012
796,234,2010
797,596,2010
797,593,2017
798,88,2019
798,27,2012
798,251,2012
798,750,2018
799,417,2017
799,325,2015
799,125,2011
799,409,2019
799,215,2015
799,290,2020
800,392,2001
800,131,2004
800,655,2020
800,279,2015
800,108,2012
800,241,2020
801,785,2011
801,758,2017
801,168,2014
802,367,2020
802,37,2016
802,767,2016
802,5,2014
802,736,2015
802,195,2007
803,629,1999
803,740,2016
803,271,2007
804,264,2007
805,589,2020
805,555,2013
805,672,2014
805,405,2009
805,461,2013
806,369,1996
807,62,2003
807,803,2006
807,493,2015
807,536,2012
808,803,2010
809,505,2002
809,173,2011
809,499,2000
809,799,2020
809,364,2000
809,151,2003
810,766,2004
810,725,2005
811,615,2007
811,549,2014
812,658,1998
812,448,2001
812,579,2014
812,508,2004
813,700,2011
813,621,2010
813,332,2009
813,386,2020
813,144,2020
814,53,2019
814,87,2017
814,582,2016
814,298,2018
814,131,2016
815,836,2020
815,10,2020
815,236,2016
815,578,2020
815,310,2019
816,11,2016
816,222,2012
816,309,2017
817,381,1998
817,147,2016
818,472,2005
818,412,2000
818,302,2006
819,215,2017
819,67,2005
819,609,2017
819,82,2017
819,439,2001
819,199,2020
820,519,2018
820,348,2017
820,127,2018
821,485,2014
821,611,2018
821,357,2019
821,637,2013
821,621,2020
821,141,2015
822,523,2006
822,227,2005
822,741,2004
822,787,2006
823,736,2006
823,746,2010
823,238,2007
823,620,2007
823,234,2013
824,566,2004
825,63,2002
825,248,2010
826,744,2007
826,286,2005
826,31,2007
826,110,2008
827,60,2019
828,651,2016
828,681,2002
828,241,2005
829,231,2017
829,718,2002
829,197,2012
829,397,2000
829,238,1999
830,272,2012
830,103,2016
830,486,2012
830,197,2013
830,631,2011
830,605,2006
831,469,2017
831,273,2019
831,813,2020
831,244,2017
831,686,2018
831,142,2019
832,803,2010
832,503,2018
832,73,2015
832,40,2011
833,392,2003
833,361,2007
833,287,2019
834,31,2012
834,57,2011
835,147,2019
835,540,2019
835,807,2019
836,484,2010
837,106,2013
837,649,2020
837,439,2019
837,569,2010
838,80,2020
838,10,2012
838,531,2002
838,163,2011
839,743,2001
839,173,2015
839,817,2018
839,402,2009
839,816,1998
840,548,2016
840,665,2018
840,201,1998
840,180,2013
840,666,2008
840,818,2020
841,776,2010
841,605,2016
841,750,2006
841,479,2016
841,255,2012
842,46,2009
842,364,2003
842,401,2002
842,751,1997
842,387,2010
843,109,2017
843,575,2020
843,382,2018
843,330,2012
843,776,2006
844,722,2020
845,640,2006
845,251,2013
845,643,2017
846,299,2018
846,114,2009
846,316,2007
847,649,2017
847,226,2016
847,619,2015
847,212,2012
847,777,2009
848,240,2011
848,647,2011
849,370,2013
849,629,2013
849,285,2018
849,215,2020
849,108,2016
850,58,2004
850,82,2009
850,720,2019
850,528,2005
850,333,2010
851,690,2019
851,806,2016
851,813,2016
851,819,2015
851,721,2016
851,191,2017
852,665,2008
852,621,2001
852,412,2013
852,447,1997
853,767,2002
853,256,2003
853,342,1997
853,236,1994
854,477,2013
854,146,2017
854,78,2018
854,683,2013
854,835,2012
854,785,2014
855,679,2020
855,100,2020
855,216,2020
856,144,2017
856,254,2007
856,22,2012
856,616,2019
857,214,2016
857,462,2019
857,301,2012
857,165,2014
858,324,2019
858,820,2014
858,751,2011
858,776,2013
858,576,2019
858,104,2008
859,228,2013
860,528,2004
860,665,2012
860,340,2010
860,210,1999
860,50,1997
860,724,2006
861,482,2004
861,698,2016
861,462,2003
861,408,2005
861,115,2020
861,245,2012
862,756,2000
862,198,2003
862,827,2020
863,324,2016
863,557,2015
864,664,2020
864,778,2020
864,454,2019
865,769,2016
865,680,2001
866,671,2020
866,689,2016
866,399,2016
866,389,2018
866,663,2016
866,436,2016
867,376,2006
868,797,2005
868,159,2000
869,235,2020
869,651,2020
869,416,2020
870,310,2010
870,102,2020
870,56,2004
870,374,2018
870,461,2010
870,199,2020
871,749,2017
871,514,2017
871,66,2015
871,178,2018
872,640,2005
872,102,2012
873,299,2009
873,71,2012
873,259,1994
873,479,2017
874,467,2012
874,455,2014
874,626,2019
874,581,2018
875,779,2019
875,512,2017
875,791,2017
875,773,2018
876,75,2016
877,242,2019
877,270,2016
877,798,2014
877,483,2010
878,745,2020
878,427,2012
878,348,2007
878,604,2005
878,306,2020
879,324,2012
879,321,2019
879,546,2017
879,155,2012
879,13,2010
880,314,1995
880,127,2007
881,772,1997
881,837,1999
881,203,1997
881,389,2003
881,749,2006
881,431,1999
882,513,2020
882,153,2020
882,826,2017
883,686,2011
883,363,2003
884,68,2012
885,56,1995
885,616,2014
885,50,2006
885,131,2018
885,701,1997
886,640,2018
886,748,2018
886,420,2017
886,814,2017
886,832,2020
886,704,2020
887,140,2011
888,441,2013
889,89,2017
889,699,2018
889,616,2020
889,667,2019
889,383,2018
890,287,2018
890,834,2019
890,470,2017
890,350,2019
890,318,2017
891,786,2020
891,104,2011
891,551,2008
891,598,1996
891,134,2006
892,262,2014
892,134,1998
892,204,1995
892,189,2018
893,30,2007
893,213,1998
893,485,1997
893,519,2016
893,162,2009
894,281,2013
894,7,2014
894,310,2008
894,649,2013
894,721,2009
894,180,2004
895,103,1994
895,181,2013
895,348,2011
895,349,2007
896,5,2018
896,207,2009
897,37,2018
898,319,2019
898,404,2013
899,611,2002
899,523,2007
900,23,2015
900,373,2019
900,746,2015
900,356,2015
900,144,2018
901,625,2011
901,126,2008
902,800,2003
903,246,2002
903,608,1994
903,389,2001
904,27,2018
905,415,1997
905,735,2012
905,585,2008
905,582,2016
905,39,2009
905,800,2001
906,799,2005
906,345,2002
906,585,2010
906,717,2019
906,83,2005
907,802,2012
907,663,1999
907,307,2002
908,357,2015
908,710,2008
908,600,2004
908,777,1998
908,66,1998
909,385,2015
909,22,2018
910,412,2013
910,136,2016
911,248,2013
912,258,2009
912,186,1996
912,566,2011
912,129,2020
912,678,2000
913,153,2015
913,331,2005
913,622,2008
914,157,2009
914,451,2014
915,297,2017
915,245,2011
915,6,2011
915,378,2018
915,477,2012
916,506,2015
917,26,2015
918,826,2020
918,640,2020
918,548,2020
918,128,2020
918,462,2020
918,726,2020
919,334,1997
920,762,2017
921,366,2018
921,391,2014
922,768,2018
922,706,2019
923,192,2018
923,211,2013
923,705,2018
924,40,2012
924,68,2006
924,303,2007
924,498,2004
925,39,2012
925,95,2005
925,696,2008
926,751,2007
926,790,2012
926,710,2005
927,40,2011
927,745,2020
928,77,2020
929,520,2014
930,387,2020
930,5,2011
930,793,2011
931,758,2017
931,658,2000
931,53,2001
931,815,2020
931,634,1997
931,195,2020
932,798,2003
932,401,1998
932,113,2015
932,114,2010
933,240,2017
933,764,2020
933,183,2014
933,91,2015
933,8,2016
933,758,2017
934,84,2010
934,3,2014
935,798,2012
935,733,2004
